Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
920,Idiopathic intellectual disability,CHE,2019,BTSX,YEARS55-59,628065,0.38,0.06,165.7,26.38
1580,Natural disasters,CHE,2019,BTSX,YEARS55-59,628065,0.27,0.04,15.32,2.44
812,Sickle cell disorders and trait,CHE,2019,BTSX,YEARS55-59,628065,0.13,0.02,8.94,1.42
1630,Collective violence and legal intervention,CHE,2019,BTSX,YEARS55-59,628065,0.06,0.01,3.38,0.54
320,Rabies,CHE,2019,BTSX,YEARS55-59,628065,0.02,0,0.68,0.11
340,Ascariasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
350,Trichuriasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
360,Hookworm disease,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
362,Food-bourne trematodes,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
365,Leprosy,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
560,Iodine deficiency,CHE,2019,BTSX,YEARS55-59,628065,0,0,48.23,7.68
570,Vitamin A deficiency,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
580,Iron-deficiency anaemia,CHE,2019,BTSX,YEARS55-59,628065,0,0,237.97,37.89
400,Upper respiratory infections,CHE,2019,BTSX,YEARS55-59,628065,0,0,410.49,65.36
410,Otitis media,CHE,2019,BTSX,YEARS55-59,628065,0,0,97.25,15.48
420,Maternal conditions,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
490,Neonatal conditions,CHE,2019,BTSX,YEARS55-59,628065,0,0,863.55,137.49
1470,Oral conditions,CHE,2019,BTSX,YEARS55-59,628065,0,0,3365.8,535.9
1505,Sudden infant death syndrome,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
1370,Gout,CHE,2019,BTSX,YEARS55-59,628065,0,0,320.4,51.01
1360,Osteoarthritis,CHE,2019,BTSX,YEARS55-59,628065,0,0,4998.04,795.78
1110,Rheumatic heart disease,CHE,2019,BTSX,YEARS55-59,628065,0,0,22.83,3.63
1030,Glaucoma,CHE,2019,BTSX,YEARS55-59,628065,0,0,59.86,9.53
1040,Cataracts,CHE,2019,BTSX,YEARS55-59,628065,0,0,223.34,35.56
1050,Uncorrected refractive errors,CHE,2019,BTSX,YEARS55-59,628065,0,0,2327.64,370.6
1060,Macular degeneration,CHE,2019,BTSX,YEARS55-59,628065,0,0,97.91,15.59
1070,Other vision loss,CHE,2019,BTSX,YEARS55-59,628065,0,0,212.31,33.8
1080,Other hearing loss,CHE,2019,BTSX,YEARS55-59,628065,0,0,2426.67,386.37
1000,Non-migraine headache,CHE,2019,BTSX,YEARS55-59,628065,0,0,610.08,97.14
990,Migraine,CHE,2019,BTSX,YEARS55-59,628065,0,0,2536.07,403.79
1280,Benign prostatic hyperplasia,CHE,2019,BTSX,YEARS55-59,628065,0,0,720.16,114.66
1290,Urolithiasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,66.52,10.59
1310,Infertility,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
1320,Gynecological diseases,CHE,2019,BTSX,YEARS55-59,628065,0,0,3691.91,587.82
1240,Appendicitis,CHE,2019,BTSX,YEARS55-59,628065,0,0,12.56,2
830,Depressive disorders,CHE,2019,BTSX,YEARS55-59,628065,0,0,6027.05,959.62
811,Thalassaemias,CHE,2019,BTSX,YEARS55-59,628065,0,0,12.66,2.02
890,Eating disorders,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
900,Autism and Asperger syndrome,CHE,2019,BTSX,YEARS55-59,628065,0,0,453.64,72.23
910,Childhood behavioural disorders,CHE,2019,BTSX,YEARS55-59,628065,0,0,27.08,4.31
180,Encephalitis,CHE,2019,BTSX,YEARS55-59,628065,0,0,15.96,2.54
186,Acute hepatitis A,CHE,2019,BTSX,YEARS55-59,628065,0.01,0,12.8,2.04
60,Chlamydia,CHE,2019,BTSX,YEARS55-59,628065,0,0,1.22,0.19
70,Gonorrhoea,CHE,2019,BTSX,YEARS55-59,628065,0,0,0.39,0.06
80,Trichomoniasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,8.7,1.39
85,Genital herpes,CHE,2019,BTSX,YEARS55-59,628065,0,0,27.95,4.45
130,Whooping cough,CHE,2019,BTSX,YEARS55-59,628065,0,0,0.11,0.02
140,Diphtheria,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
150,Measles,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
160,Tetanus,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
205,Acute hepatitis E,CHE,2019,BTSX,YEARS55-59,628065,0.01,0,1.28,0.2
220,Malaria,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
230,African trypanosomiasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
240,Chagas disease,CHE,2019,BTSX,YEARS55-59,628065,0,0,0.99,0.16
250,Schistosomiasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
260,Leishmaniasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
270,Lymphatic filariasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
280,Onchocerciasis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
285,Cysticercosis,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
300,Dengue,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
310,Trachoma,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
315,Yellow fever,CHE,2019,BTSX,YEARS55-59,628065,0,0,0,0
