Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
630,Oesophagus cancer,CHE,2015,BTSX,YEARS50-54,648965,10.16,1.57,399.61,61.58
753,Larynx cancer,CHE,2015,BTSX,YEARS50-54,648965,9.08,1.4,362.09,55.79
752,Gallbladder and biliary tract cancer,CHE,2015,BTSX,YEARS50-54,648965,8.82,1.36,338.39,52.14
1270,Kidney diseases,CHE,2015,BTSX,YEARS50-54,648965,7.3,1.12,756.69,116.6
740,Prostate cancer,CHE,2015,BTSX,YEARS50-54,648965,6.81,1.05,368.91,56.85
1120,Hypertensive heart disease,CHE,2015,BTSX,YEARS50-54,648965,6.61,1.02,269.97,41.6
200,Acute hepatitis C,CHE,2015,BTSX,YEARS50-54,648965,6.54,1.01,249.68,38.47
950,Alzheimer disease and other dementias,CHE,2015,BTSX,YEARS50-54,648965,6.48,1,506.57,78.06
710,Cervix uteri cancer,CHE,2015,BTSX,YEARS50-54,648965,6.5,1,266.52,41.07
720,Corpus uteri cancer,CHE,2015,BTSX,YEARS50-54,648965,6.5,1,294.35,45.36
100,HIV/AIDS,CHE,2015,BTSX,YEARS50-54,648965,5.49,0.85,504.88,77.8
970,Epilepsy,CHE,2015,BTSX,YEARS50-54,648965,5.49,0.85,587.98,90.6
850,Schizophrenia,CHE,2015,BTSX,YEARS50-54,648965,5.43,0.84,2536.65,390.88
1575,Exposure to mechanical forces,CHE,2015,BTSX,YEARS50-54,648965,5.13,0.79,1782.85,274.72
754,Thyroid cancer,CHE,2015,BTSX,YEARS50-54,648965,4.38,0.67,199.27,30.71
1620,Interpersonal violence,CHE,2015,BTSX,YEARS50-54,648965,4.28,0.66,411.09,63.35
1570,Drowning,CHE,2015,BTSX,YEARS50-54,648965,4.1,0.63,163.26,25.16
755,Mesothelioma,CHE,2015,BTSX,YEARS50-54,648965,3.35,0.52,132.38,20.4
1248,Pancreatitis,CHE,2015,BTSX,YEARS50-54,648965,3.33,0.51,156.51,24.12
190,Acute hepatitis B,CHE,2015,BTSX,YEARS50-54,648965,3.31,0.51,129.13,19.9
1380,Back and neck pain,CHE,2015,BTSX,YEARS50-54,648965,3.27,0.5,12754.38,1965.34
1190,Asthma,CHE,2015,BTSX,YEARS50-54,648965,3.21,0.49,1898.61,292.56
1242,Paralytic ileus and intestinal obstruction,CHE,2015,BTSX,YEARS50-54,648965,3.14,0.48,135.72,20.91
1246,Gallbladder and biliary diseases,CHE,2015,BTSX,YEARS50-54,648965,2.22,0.34,538.85,83.03
840,Bipolar disorder,CHE,2015,BTSX,YEARS50-54,648965,2.22,0.34,1877.49,289.31
170,Meningitis,CHE,2015,BTSX,YEARS50-54,648965,2.16,0.33,94.64,14.58
1560,"Fire, heat and hot substances",CHE,2015,BTSX,YEARS50-54,648965,2.05,0.32,446.35,68.78
1540,Poisonings,CHE,2015,BTSX,YEARS50-54,648965,2.02,0.31,136.76,21.07
1580,Natural disasters,CHE,2015,BTSX,YEARS50-54,648965,1.37,0.21,58.92,9.08
742,Testicular cancer,CHE,2015,BTSX,YEARS50-54,648965,1.14,0.18,56.93,8.77
110,Diarrhoeal diseases,CHE,2015,BTSX,YEARS50-54,648965,1.11,0.17,193.29,29.78
1244,Inflammatory bowel disease,CHE,2015,BTSX,YEARS50-54,648965,1.11,0.17,266.35,41.04
920,Idiopathic intellectual disability,CHE,2015,BTSX,YEARS50-54,648965,1.11,0.17,208,32.05
1220,Peptic ulcer disease,CHE,2015,BTSX,YEARS50-54,648965,1.05,0.16,63.99,9.86
1350,Rheumatoid arthritis,CHE,2015,BTSX,YEARS50-54,648965,1.05,0.16,525.35,80.95
400,Upper respiratory infections,CHE,2015,BTSX,YEARS50-54,648965,1.05,0.16,479.68,73.91
295,Echinococcosis,CHE,2015,BTSX,YEARS50-54,648965,0.59,0.09,22.68,3.49
812,Sickle cell disorders and trait,CHE,2015,BTSX,YEARS50-54,648965,0.27,0.04,15.22,2.35
1630,Collective violence and legal intervention,CHE,2015,BTSX,YEARS50-54,648965,0.07,0.01,3.95,0.61
1470,Oral conditions,CHE,2015,BTSX,YEARS50-54,648965,0,0,2849.04,439.01
1505,Sudden infant death syndrome,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
1360,Osteoarthritis,CHE,2015,BTSX,YEARS50-54,648965,0,0,3507.33,540.45
1370,Gout,CHE,2015,BTSX,YEARS50-54,648965,0,0,250.2,38.55
990,Migraine,CHE,2015,BTSX,YEARS50-54,648965,0,0,3029.15,466.77
1280,Benign prostatic hyperplasia,CHE,2015,BTSX,YEARS50-54,648965,0,0,226.56,34.91
1290,Urolithiasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,88.17,13.59
1310,Infertility,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
1320,Gynecological diseases,CHE,2015,BTSX,YEARS50-54,648965,0,0,5047.27,777.74
1330,Skin diseases,CHE,2015,BTSX,YEARS50-54,648965,0,0,1194.9,184.12
1240,Appendicitis,CHE,2015,BTSX,YEARS50-54,648965,0,0,16.05,2.47
1241,Gastritis and duodenitis,CHE,2015,BTSX,YEARS50-54,648965,0,0,132.38,20.4
960,Parkinson disease,CHE,2015,BTSX,YEARS50-54,648965,0,0,76.16,11.74
130,Whooping cough,CHE,2015,BTSX,YEARS50-54,648965,0,0,0.08,0.01
140,Diphtheria,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
150,Measles,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
160,Tetanus,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
30,Tuberculosis,CHE,2015,BTSX,YEARS50-54,648965,0,0,8.18,1.26
50,Syphilis,CHE,2015,BTSX,YEARS50-54,648965,0,0,3.19,0.49
60,Chlamydia,CHE,2015,BTSX,YEARS50-54,648965,0,0,3.25,0.5
70,Gonorrhoea,CHE,2015,BTSX,YEARS50-54,648965,0,0,0.84,0.13
80,Trichomoniasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,10.36,1.6
85,Genital herpes,CHE,2015,BTSX,YEARS50-54,648965,0,0,29.11,4.49
205,Acute hepatitis E,CHE,2015,BTSX,YEARS50-54,648965,0.02,0,1.64,0.25
220,Malaria,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
230,African trypanosomiasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
240,Chagas disease,CHE,2015,BTSX,YEARS50-54,648965,0,0,1.02,0.16
250,Schistosomiasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
260,Leishmaniasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
270,Lymphatic filariasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
280,Onchocerciasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
285,Cysticercosis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
1000,Non-migraine headache,CHE,2015,BTSX,YEARS50-54,648965,0,0,685.03,105.56
1030,Glaucoma,CHE,2015,BTSX,YEARS50-54,648965,0,0,40.07,6.17
1040,Cataracts,CHE,2015,BTSX,YEARS50-54,648965,0,0,142.28,21.92
1050,Uncorrected refractive errors,CHE,2015,BTSX,YEARS50-54,648965,0,0,2065.06,318.21
1060,Macular degeneration,CHE,2015,BTSX,YEARS50-54,648965,0,0,38.19,5.88
1070,Other vision loss,CHE,2015,BTSX,YEARS50-54,648965,0,0,188.74,29.08
1080,Other hearing loss,CHE,2015,BTSX,YEARS50-54,648965,0,0,1668.23,257.06
1110,Rheumatic heart disease,CHE,2015,BTSX,YEARS50-54,648965,0,0,15.06,2.32
830,Depressive disorders,CHE,2015,BTSX,YEARS50-54,648965,0,0,6286.44,968.69
880,Anxiety disorders,CHE,2015,BTSX,YEARS50-54,648965,0,0,4500.58,693.5
890,Eating disorders,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
900,Autism and Asperger syndrome,CHE,2015,BTSX,YEARS50-54,648965,0,0,485.78,74.85
910,Childhood behavioural disorders,CHE,2015,BTSX,YEARS50-54,648965,0,0,39.67,6.11
811,Thalassaemias,CHE,2015,BTSX,YEARS50-54,648965,0.01,0,13.81,2.13
180,Encephalitis,CHE,2015,BTSX,YEARS50-54,648965,0,0,15.88,2.45
186,Acute hepatitis A,CHE,2015,BTSX,YEARS50-54,648965,0.01,0,14.12,2.18
300,Dengue,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
310,Trachoma,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
315,Yellow fever,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
320,Rabies,CHE,2015,BTSX,YEARS50-54,648965,0.01,0,0.56,0.09
340,Ascariasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
350,Trichuriasis,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
360,Hookworm disease,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
362,Food-bourne trematodes,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
365,Leprosy,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
410,Otitis media,CHE,2015,BTSX,YEARS50-54,648965,0,0,116.05,17.88
420,Maternal conditions,CHE,2015,BTSX,YEARS50-54,648965,0,0,0.13,0.02
490,Neonatal conditions,CHE,2015,BTSX,YEARS50-54,648965,0,0,951.27,146.58
550,Protein-energy malnutrition,CHE,2015,BTSX,YEARS50-54,648965,0,0,386.06,59.49
560,Iodine deficiency,CHE,2015,BTSX,YEARS50-54,648965,0,0,52.45,8.08
570,Vitamin A deficiency,CHE,2015,BTSX,YEARS50-54,648965,0,0,0,0
580,Iron-deficiency anaemia,CHE,2015,BTSX,YEARS50-54,648965,0,0,234.7,36.17
