Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
710,Cervix uteri cancer,CHE,2015,BTSX,YEARS55-59,545685,6.2,1.14,224.33,41.11
753,Larynx cancer,CHE,2015,BTSX,YEARS55-59,545685,5.55,1.02,208.58,38.22
850,Schizophrenia,CHE,2015,BTSX,YEARS55-59,545685,5.38,0.99,1940.06,355.53
1120,Hypertensive heart disease,CHE,2015,BTSX,YEARS55-59,545685,5.42,0.99,200.29,36.7
1220,Peptic ulcer disease,CHE,2015,BTSX,YEARS55-59,545685,5.42,0.99,202.68,37.14
1575,Exposure to mechanical forces,CHE,2015,BTSX,YEARS55-59,545685,5.19,0.95,1622.06,297.25
1620,Interpersonal violence,CHE,2015,BTSX,YEARS55-59,545685,3.42,0.63,317.57,58.2
754,Thyroid cancer,CHE,2015,BTSX,YEARS55-59,545685,3.32,0.61,137.76,25.25
550,Protein-energy malnutrition,CHE,2015,BTSX,YEARS55-59,545685,2.16,0.4,420.19,77
1380,Back and neck pain,CHE,2015,BTSX,YEARS55-59,545685,2.18,0.4,11234.09,2058.71
840,Bipolar disorder,CHE,2015,BTSX,YEARS55-59,545685,2.18,0.4,1602.38,293.65
960,Parkinson disease,CHE,2015,BTSX,YEARS55-59,545685,2.18,0.4,186.1,34.1
1244,Inflammatory bowel disease,CHE,2015,BTSX,YEARS55-59,545685,2.16,0.4,257.33,47.16
200,Acute hepatitis C,CHE,2015,BTSX,YEARS55-59,545685,2.18,0.4,73.09,13.39
1540,Poisonings,CHE,2015,BTSX,YEARS55-59,545685,2.06,0.38,118.74,21.76
1560,"Fire, heat and hot substances",CHE,2015,BTSX,YEARS55-59,545685,2.06,0.38,392.53,71.93
1570,Drowning,CHE,2015,BTSX,YEARS55-59,545685,2.06,0.38,74.79,13.71
1580,Natural disasters,CHE,2015,BTSX,YEARS55-59,545685,1.24,0.23,47.03,8.62
1246,Gallbladder and biliary diseases,CHE,2015,BTSX,YEARS55-59,545685,1.07,0.2,441.24,80.86
1241,Gastritis and duodenitis,CHE,2015,BTSX,YEARS55-59,545685,1.09,0.2,156.73,28.72
1190,Asthma,CHE,2015,BTSX,YEARS55-59,545685,1.07,0.2,1611.18,295.26
1330,Skin diseases,CHE,2015,BTSX,YEARS55-59,545685,1.09,0.2,1125.4,206.24
30,Tuberculosis,CHE,2015,BTSX,YEARS55-59,545685,1.08,0.2,40.39,7.4
742,Testicular cancer,CHE,2015,BTSX,YEARS55-59,545685,1.11,0.2,47.46,8.7
110,Diarrhoeal diseases,CHE,2015,BTSX,YEARS55-59,545685,1.09,0.2,155.06,28.42
170,Meningitis,CHE,2015,BTSX,YEARS55-59,545685,1.09,0.2,46.66,8.55
190,Acute hepatitis B,CHE,2015,BTSX,YEARS55-59,545685,1.08,0.2,37.96,6.96
295,Echinococcosis,CHE,2015,BTSX,YEARS55-59,545685,0.73,0.13,24.31,4.45
812,Sickle cell disorders and trait,CHE,2015,BTSX,YEARS55-59,545685,0.1,0.02,7.37,1.35
1630,Collective violence and legal intervention,CHE,2015,BTSX,YEARS55-59,545685,0.05,0.01,2.82,0.52
1470,Oral conditions,CHE,2015,BTSX,YEARS55-59,545685,0,0,2919.69,535.05
1505,Sudden infant death syndrome,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
1350,Rheumatoid arthritis,CHE,2015,BTSX,YEARS55-59,545685,0,0,523.27,95.89
1360,Osteoarthritis,CHE,2015,BTSX,YEARS55-59,545685,0,0,4298.12,787.66
1370,Gout,CHE,2015,BTSX,YEARS55-59,545685,0,0,274.24,50.26
1280,Benign prostatic hyperplasia,CHE,2015,BTSX,YEARS55-59,545685,0,0,624.31,114.41
1290,Urolithiasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,76.45,14.01
1310,Infertility,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
1320,Gynecological diseases,CHE,2015,BTSX,YEARS55-59,545685,0,0,3163.34,579.7
1240,Appendicitis,CHE,2015,BTSX,YEARS55-59,545685,0,0,11.38,2.09
1242,Paralytic ileus and intestinal obstruction,CHE,2015,BTSX,YEARS55-59,545685,0,0,16.5,3.02
990,Migraine,CHE,2015,BTSX,YEARS55-59,545685,0,0,2161.08,396.03
1000,Non-migraine headache,CHE,2015,BTSX,YEARS55-59,545685,0,0,527.33,96.64
1030,Glaucoma,CHE,2015,BTSX,YEARS55-59,545685,0,0,53.73,9.85
1040,Cataracts,CHE,2015,BTSX,YEARS55-59,545685,0,0,194.59,35.66
1050,Uncorrected refractive errors,CHE,2015,BTSX,YEARS55-59,545685,0,0,2027.64,371.58
1060,Macular degeneration,CHE,2015,BTSX,YEARS55-59,545685,0,0,85.51,15.67
1070,Other vision loss,CHE,2015,BTSX,YEARS55-59,545685,0,0,187.11,34.29
1080,Other hearing loss,CHE,2015,BTSX,YEARS55-59,545685,0,0,2069.64,379.27
1110,Rheumatic heart disease,CHE,2015,BTSX,YEARS55-59,545685,0,0,21.62,3.96
830,Depressive disorders,CHE,2015,BTSX,YEARS55-59,545685,0,0,5176.07,948.55
811,Thalassaemias,CHE,2015,BTSX,YEARS55-59,545685,0,0,10.94,2
880,Anxiety disorders,CHE,2015,BTSX,YEARS55-59,545685,0,0,3773.15,691.45
890,Eating disorders,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
900,Autism and Asperger syndrome,CHE,2015,BTSX,YEARS55-59,545685,0,0,393.22,72.06
910,Childhood behavioural disorders,CHE,2015,BTSX,YEARS55-59,545685,0,0,23.62,4.33
920,Idiopathic intellectual disability,CHE,2015,BTSX,YEARS55-59,545685,0,0,132.72,24.32
180,Encephalitis,CHE,2015,BTSX,YEARS55-59,545685,0,0,14.22,2.61
186,Acute hepatitis A,CHE,2015,BTSX,YEARS55-59,545685,0.01,0,11.28,2.07
280,Onchocerciasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
285,Cysticercosis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
300,Dengue,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
310,Trachoma,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
315,Yellow fever,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
320,Rabies,CHE,2015,BTSX,YEARS55-59,545685,0.02,0,0.72,0.13
340,Ascariasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
350,Trichuriasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
360,Hookworm disease,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
362,Food-bourne trematodes,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
365,Leprosy,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
560,Iodine deficiency,CHE,2015,BTSX,YEARS55-59,545685,0,0,41.27,7.56
570,Vitamin A deficiency,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
580,Iron-deficiency anaemia,CHE,2015,BTSX,YEARS55-59,545685,0,0,209.88,38.46
400,Upper respiratory infections,CHE,2015,BTSX,YEARS55-59,545685,0,0,353.11,64.71
410,Otitis media,CHE,2015,BTSX,YEARS55-59,545685,0,0,84.57,15.5
420,Maternal conditions,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
490,Neonatal conditions,CHE,2015,BTSX,YEARS55-59,545685,0,0,742.67,136.1
50,Syphilis,CHE,2015,BTSX,YEARS55-59,545685,0,0,2.82,0.52
60,Chlamydia,CHE,2015,BTSX,YEARS55-59,545685,0,0,1.42,0.26
70,Gonorrhoea,CHE,2015,BTSX,YEARS55-59,545685,0,0,0.4,0.07
80,Trichomoniasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,7.59,1.39
85,Genital herpes,CHE,2015,BTSX,YEARS55-59,545685,0,0,24.31,4.45
130,Whooping cough,CHE,2015,BTSX,YEARS55-59,545685,0,0,0.1,0.02
140,Diphtheria,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
150,Measles,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
160,Tetanus,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
205,Acute hepatitis E,CHE,2015,BTSX,YEARS55-59,545685,0.01,0,1.13,0.21
220,Malaria,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
230,African trypanosomiasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
240,Chagas disease,CHE,2015,BTSX,YEARS55-59,545685,0,0,0.97,0.18
250,Schistosomiasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
260,Leishmaniasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
270,Lymphatic filariasis,CHE,2015,BTSX,YEARS55-59,545685,0,0,0,0
