Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1505,Sudden infant death syndrome,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
1190,Asthma,CHE,2010,BTSX,YEARS40-44,643381,0,0,1693.18,263.17
1220,Peptic ulcer disease,CHE,2010,BTSX,YEARS40-44,643381,0,0,17.7,2.75
1120,Hypertensive heart disease,CHE,2010,BTSX,YEARS40-44,643381,0,0,2.53,0.39
960,Parkinson disease,CHE,2010,BTSX,YEARS40-44,643381,0,0,22.72,3.53
990,Migraine,CHE,2010,BTSX,YEARS40-44,643381,0,0,3957.02,615.04
1000,Non-migraine headache,CHE,2010,BTSX,YEARS40-44,643381,0,0,781.2,121.42
1030,Glaucoma,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
1040,Cataracts,CHE,2010,BTSX,YEARS40-44,643381,0,0,43.48,6.76
1050,Uncorrected refractive errors,CHE,2010,BTSX,YEARS40-44,643381,0,0,1502.87,233.59
1060,Macular degeneration,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
1070,Other vision loss,CHE,2010,BTSX,YEARS40-44,643381,0,0,125.55,19.51
1080,Other hearing loss,CHE,2010,BTSX,YEARS40-44,643381,0,0,909.38,141.34
830,Depressive disorders,CHE,2010,BTSX,YEARS40-44,643381,0,0,6657.39,1034.75
840,Bipolar disorder,CHE,2010,BTSX,YEARS40-44,643381,0,0,1774.59,275.82
850,Schizophrenia,CHE,2010,BTSX,YEARS40-44,643381,0,0,2400.62,373.13
880,Anxiety disorders,CHE,2010,BTSX,YEARS40-44,643381,0,0,4627.6,719.26
890,Eating disorders,CHE,2010,BTSX,YEARS40-44,643381,0,0,762.43,118.5
900,Autism and Asperger syndrome,CHE,2010,BTSX,YEARS40-44,643381,0,0,519.01,80.67
910,Childhood behavioural disorders,CHE,2010,BTSX,YEARS40-44,643381,0,0,60.91,9.47
920,Idiopathic intellectual disability,CHE,2010,BTSX,YEARS40-44,643381,0,0,180.9,28.12
754,Thyroid cancer,CHE,2010,BTSX,YEARS40-44,643381,0,0,19.17,2.98
811,Thalassaemias,CHE,2010,BTSX,YEARS40-44,643381,0.01,0,9.13,1.42
720,Corpus uteri cancer,CHE,2010,BTSX,YEARS40-44,643381,0,0,9.76,1.52
752,Gallbladder and biliary tract cancer,CHE,2010,BTSX,YEARS40-44,643381,0,0,1.13,0.18
400,Upper respiratory infections,CHE,2010,BTSX,YEARS40-44,643381,0,0,508.39,79.02
410,Otitis media,CHE,2010,BTSX,YEARS40-44,643381,0,0,99.32,15.44
300,Dengue,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
310,Trachoma,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
315,Yellow fever,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
320,Rabies,CHE,2010,BTSX,YEARS40-44,643381,0.02,0,0.91,0.14
340,Ascariasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
350,Trichuriasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
360,Hookworm disease,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
362,Food-bourne trematodes,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
365,Leprosy,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
490,Neonatal conditions,CHE,2010,BTSX,YEARS40-44,643381,0,0,987.13,153.43
550,Protein-energy malnutrition,CHE,2010,BTSX,YEARS40-44,643381,0,0,329.92,51.28
560,Iodine deficiency,CHE,2010,BTSX,YEARS40-44,643381,0,0,57.21,8.89
570,Vitamin A deficiency,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
580,Iron-deficiency anaemia,CHE,2010,BTSX,YEARS40-44,643381,0,0,244.05,37.93
180,Encephalitis,CHE,2010,BTSX,YEARS40-44,643381,0,0,13.3,2.07
186,Acute hepatitis A,CHE,2010,BTSX,YEARS40-44,643381,0.03,0,15.78,2.45
190,Acute hepatitis B,CHE,2010,BTSX,YEARS40-44,643381,0,0,4.18,0.65
205,Acute hepatitis E,CHE,2010,BTSX,YEARS40-44,643381,0,0,0.7,0.11
220,Malaria,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
230,African trypanosomiasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
240,Chagas disease,CHE,2010,BTSX,YEARS40-44,643381,0,0,0.95,0.15
250,Schistosomiasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
260,Leishmaniasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
270,Lymphatic filariasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
280,Onchocerciasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
285,Cysticercosis,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
130,Whooping cough,CHE,2010,BTSX,YEARS40-44,643381,0,0,0.1,0.02
140,Diphtheria,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
150,Measles,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
160,Tetanus,CHE,2010,BTSX,YEARS40-44,643381,0,0,0,0
50,Syphilis,CHE,2010,BTSX,YEARS40-44,643381,0,0,3.03,0.47
60,Chlamydia,CHE,2010,BTSX,YEARS40-44,643381,0,0,28.57,4.44
70,Gonorrhoea,CHE,2010,BTSX,YEARS40-44,643381,0,0,7.86,1.22
80,Trichomoniasis,CHE,2010,BTSX,YEARS40-44,643381,0,0,14.44,2.24
85,Genital herpes,CHE,2010,BTSX,YEARS40-44,643381,0,0,27.53,4.28
