Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
752,Gallbladder and biliary tract cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.06,0.01
753,Larynx cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.97,0.19
754,Thyroid cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,7.17,1.4
755,Mesothelioma,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.06,0.01
240,Chagas disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.35,0.07
250,Schistosomiasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
260,Leishmaniasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
270,Lymphatic filariasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
280,Onchocerciasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
285,Cysticercosis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
110,Diarrhoeal diseases,CHE,2010,BTSX,YEARS25-29,511423,0,0,165.88,32.43
130,Whooping cough,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.09,0.02
140,Diphtheria,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
150,Measles,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
160,Tetanus,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
30,Tuberculosis,CHE,2010,BTSX,YEARS25-29,511423,0,0,23.2,4.54
50,Syphilis,CHE,2010,BTSX,YEARS25-29,511423,0,0,1.22,0.24
60,Chlamydia,CHE,2010,BTSX,YEARS25-29,511423,0,0,14.65,2.86
70,Gonorrhoea,CHE,2010,BTSX,YEARS25-29,511423,0,0,4.42,0.86
80,Trichomoniasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,9.85,1.93
85,Genital herpes,CHE,2010,BTSX,YEARS25-29,511423,0,0,14.39,2.81
340,Ascariasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
350,Trichuriasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
360,Hookworm disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
362,Food-bourne trematodes,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
365,Leprosy,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
390,Lower respiratory infections,CHE,2010,BTSX,YEARS25-29,511423,0,0,3.3,0.65
400,Upper respiratory infections,CHE,2010,BTSX,YEARS25-29,511423,0,0,439.79,85.99
410,Otitis media,CHE,2010,BTSX,YEARS25-29,511423,0,0,73.67,14.4
300,Dengue,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
310,Trachoma,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
315,Yellow fever,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
200,Acute hepatitis C,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.19,0.04
180,Encephalitis,CHE,2010,BTSX,YEARS25-29,511423,0,0,7.17,1.4
1470,Oral conditions,CHE,2010,BTSX,YEARS25-29,511423,0,0,783.26,153.15
1505,Sudden infant death syndrome,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
1560,"Fire, heat and hot substances",CHE,2010,BTSX,YEARS25-29,511423,0,0,173.48,33.92
230,African trypanosomiasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
220,Malaria,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
970,Epilepsy,CHE,2010,BTSX,YEARS25-29,511423,0,0,322.37,63.03
960,Parkinson disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,1.96,0.38
950,Alzheimer disease and other dementias,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
920,Idiopathic intellectual disability,CHE,2010,BTSX,YEARS25-29,511423,0,0,158.19,30.93
910,Childhood behavioural disorders,CHE,2010,BTSX,YEARS25-29,511423,0,0,90.11,17.62
900,Autism and Asperger syndrome,CHE,2010,BTSX,YEARS25-29,511423,0,0,454.39,88.85
890,Eating disorders,CHE,2010,BTSX,YEARS25-29,511423,0,0,1337.14,261.45
880,Anxiety disorders,CHE,2010,BTSX,YEARS25-29,511423,0,0,4244.21,829.88
580,Iron-deficiency anaemia,CHE,2010,BTSX,YEARS25-29,511423,0,0,50.02,9.78
570,Vitamin A deficiency,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
560,Iodine deficiency,CHE,2010,BTSX,YEARS25-29,511423,0,0,41.32,8.08
550,Protein-energy malnutrition,CHE,2010,BTSX,YEARS25-29,511423,0,0,210.22,41.1
490,Neonatal conditions,CHE,2010,BTSX,YEARS25-29,511423,0,0,821.11,160.55
