Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1560,"Fire, heat and hot substances",CHE,2015,BTSX,YEARS25-29,562991,0,0,176.74,31.39
1470,Oral conditions,CHE,2015,BTSX,YEARS25-29,562991,0,0,932.96,165.71
1505,Sudden infant death syndrome,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
860,Alcohol use disorders,CHE,2015,BTSX,YEARS25-29,562991,0,0,3437.4,610.56
340,Ascariasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
350,Trichuriasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
360,Hookworm disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
362,Food-bourne trematodes,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
365,Leprosy,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
300,Dengue,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
310,Trachoma,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
315,Yellow fever,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
490,Neonatal conditions,CHE,2015,BTSX,YEARS25-29,562991,0,0,914.42,162.42
550,Protein-energy malnutrition,CHE,2015,BTSX,YEARS25-29,562991,0,0,214.68,38.13
560,Iodine deficiency,CHE,2015,BTSX,YEARS25-29,562991,0,0,45.24,8.04
570,Vitamin A deficiency,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
580,Iron-deficiency anaemia,CHE,2015,BTSX,YEARS25-29,562991,0,0,54.53,9.69
630,Oesophagus cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.1,0.02
400,Upper respiratory infections,CHE,2015,BTSX,YEARS25-29,562991,0,0,485.15,86.17
410,Otitis media,CHE,2015,BTSX,YEARS25-29,562991,0,0,79.75,14.17
180,Encephalitis,CHE,2015,BTSX,YEARS25-29,562991,0,0,8.12,1.44
186,Acute hepatitis A,CHE,2015,BTSX,YEARS25-29,562991,0,0,13,2.31
190,Acute hepatitis B,CHE,2015,BTSX,YEARS25-29,562991,0,0,2.51,0.45
200,Acute hepatitis C,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.2,0.04
205,Acute hepatitis E,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.54,0.1
220,Malaria,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
230,African trypanosomiasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
240,Chagas disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.37,0.07
250,Schistosomiasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
260,Leishmaniasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
270,Lymphatic filariasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
280,Onchocerciasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
285,Cysticercosis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
30,Tuberculosis,CHE,2015,BTSX,YEARS25-29,562991,0,0,21.87,3.88
50,Syphilis,CHE,2015,BTSX,YEARS25-29,562991,0,0,1.35,0.24
60,Chlamydia,CHE,2015,BTSX,YEARS25-29,562991,0,0,13.17,2.34
850,Schizophrenia,CHE,2015,BTSX,YEARS25-29,562991,0,0,1324.29,235.22
1241,Gastritis and duodenitis,CHE,2015,BTSX,YEARS25-29,562991,0,0,48.81,8.67
1190,Asthma,CHE,2015,BTSX,YEARS25-29,562991,0,0,1378.17,244.79
