Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1242,Paralytic ileus and intestinal obstruction,CHE,2015,BTSX,YEARS35-39,556711,0,0,5.89,1.06
1244,Inflammatory bowel disease,CHE,2015,BTSX,YEARS35-39,556711,0,0,217.53,39.07
1246,Gallbladder and biliary diseases,CHE,2015,BTSX,YEARS35-39,556711,0,0,224.01,40.24
830,Depressive disorders,CHE,2015,BTSX,YEARS35-39,556711,0,0,5090.46,914.38
840,Bipolar disorder,CHE,2015,BTSX,YEARS35-39,556711,0,0,1523.28,273.62
850,Schizophrenia,CHE,2015,BTSX,YEARS35-39,556711,0,0,1933.42,347.29
880,Anxiety disorders,CHE,2015,BTSX,YEARS35-39,556711,0,0,4155.06,746.36
890,Eating disorders,CHE,2015,BTSX,YEARS35-39,556711,0,0,1001.47,179.89
900,Autism and Asperger syndrome,CHE,2015,BTSX,YEARS35-39,556711,0,0,464.47,83.43
910,Childhood behavioural disorders,CHE,2015,BTSX,YEARS35-39,556711,0,0,64.12,11.52
920,Idiopathic intellectual disability,CHE,2015,BTSX,YEARS35-39,556711,0,0,151.98,27.3
755,Mesothelioma,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.19,0.03
752,Gallbladder and biliary tract cancer,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.31,0.06
753,Larynx cancer,CHE,2015,BTSX,YEARS35-39,556711,0,0,1.43,0.26
811,Thalassaemias,CHE,2015,BTSX,YEARS35-39,556711,0.01,0,62.42,11.21
410,Otitis media,CHE,2015,BTSX,YEARS35-39,556711,0,0,72.72,13.06
630,Oesophagus cancer,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.88,0.16
740,Prostate cancer,CHE,2015,BTSX,YEARS35-39,556711,0,0,2.95,0.53
742,Testicular cancer,CHE,2015,BTSX,YEARS35-39,556711,0,0,19.94,3.58
720,Corpus uteri cancer,CHE,2015,BTSX,YEARS35-39,556711,0,0,4.18,0.75
340,Ascariasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
350,Trichuriasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
360,Hookworm disease,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
362,Food-bourne trematodes,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
365,Leprosy,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
490,Neonatal conditions,CHE,2015,BTSX,YEARS35-39,556711,0,0,882.36,158.5
1280,Benign prostatic hyperplasia,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
1290,Urolithiasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,47.3,8.5
1310,Infertility,CHE,2015,BTSX,YEARS35-39,556711,0,0,643.6,115.61
1070,Other vision loss,CHE,2015,BTSX,YEARS35-39,556711,0,0,87.34,15.69
960,Parkinson disease,CHE,2015,BTSX,YEARS35-39,556711,0,0,11.39,2.05
990,Migraine,CHE,2015,BTSX,YEARS35-39,556711,0,0,3336.41,599.31
1000,Non-migraine headache,CHE,2015,BTSX,YEARS35-39,556711,0,0,643.19,115.53
1030,Glaucoma,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
1040,Cataracts,CHE,2015,BTSX,YEARS35-39,556711,0,0,18.82,3.38
1050,Uncorrected refractive errors,CHE,2015,BTSX,YEARS35-39,556711,0,0,1190.21,213.79
1060,Macular degeneration,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
550,Protein-energy malnutrition,CHE,2015,BTSX,YEARS35-39,556711,0,0,257.76,46.3
560,Iodine deficiency,CHE,2015,BTSX,YEARS35-39,556711,0,0,50.54,9.08
570,Vitamin A deficiency,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
580,Iron-deficiency anaemia,CHE,2015,BTSX,YEARS35-39,556711,0,0,107.72,19.35
300,Dengue,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
310,Trachoma,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
315,Yellow fever,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
30,Tuberculosis,CHE,2015,BTSX,YEARS35-39,556711,0,0,18.05,3.24
50,Syphilis,CHE,2015,BTSX,YEARS35-39,556711,0,0,2.26,0.41
60,Chlamydia,CHE,2015,BTSX,YEARS35-39,556711,0,0,18.51,3.32
70,Gonorrhoea,CHE,2015,BTSX,YEARS35-39,556711,0,0,5.34,0.96
80,Trichomoniasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,12.22,2.2
85,Genital herpes,CHE,2015,BTSX,YEARS35-39,556711,0,0,22.16,3.98
130,Whooping cough,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.05,0.01
140,Diphtheria,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
150,Measles,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
160,Tetanus,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
170,Meningitis,CHE,2015,BTSX,YEARS35-39,556711,0,0,10.2,1.83
180,Encephalitis,CHE,2015,BTSX,YEARS35-39,556711,0,0,10.36,1.86
186,Acute hepatitis A,CHE,2015,BTSX,YEARS35-39,556711,0,0,12.85,2.31
190,Acute hepatitis B,CHE,2015,BTSX,YEARS35-39,556711,0,0,3.84,0.69
200,Acute hepatitis C,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.23,0.04
205,Acute hepatitis E,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.59,0.11
220,Malaria,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
230,African trypanosomiasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
240,Chagas disease,CHE,2015,BTSX,YEARS35-39,556711,0,0,0.82,0.15
250,Schistosomiasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
260,Leishmaniasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
270,Lymphatic filariasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
280,Onchocerciasis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
285,Cysticercosis,CHE,2015,BTSX,YEARS35-39,556711,0,0,0,0
