Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1110,Rheumatic heart disease,CHE,2019,BTSX,YEARS45-49,610897,0.3,0.05,22.19,3.63
1240,Appendicitis,CHE,2019,BTSX,YEARS45-49,610897,0.3,0.05,29.95,4.9
1470,Oral conditions,CHE,2019,BTSX,YEARS45-49,610897,0.31,0.05,2259.08,369.8
1580,Natural disasters,CHE,2019,BTSX,YEARS45-49,610897,0.25,0.04,16.44,2.69
812,Sickle cell disorders and trait,CHE,2019,BTSX,YEARS45-49,610897,0.1,0.02,8.11,1.33
1630,Collective violence and legal intervention,CHE,2019,BTSX,YEARS45-49,610897,0.06,0.01,4.43,0.73
230,African trypanosomiasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
240,Chagas disease,CHE,2019,BTSX,YEARS45-49,610897,0,0,1,0.16
250,Schistosomiasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
260,Leishmaniasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
270,Lymphatic filariasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
280,Onchocerciasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
285,Cysticercosis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
130,Whooping cough,CHE,2019,BTSX,YEARS45-49,610897,0,0,0.07,0.01
140,Diphtheria,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
150,Measles,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
160,Tetanus,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
170,Meningitis,CHE,2019,BTSX,YEARS45-49,610897,0,0,15.49,2.54
180,Encephalitis,CHE,2019,BTSX,YEARS45-49,610897,0,0,13.8,2.26
186,Acute hepatitis A,CHE,2019,BTSX,YEARS45-49,610897,0.01,0,13.66,2.24
190,Acute hepatitis B,CHE,2019,BTSX,YEARS45-49,610897,0,0,3.37,0.55
1244,Inflammatory bowel disease,CHE,2019,BTSX,YEARS45-49,610897,0,0,216.09,35.37
1505,Sudden infant death syndrome,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
1350,Rheumatoid arthritis,CHE,2019,BTSX,YEARS45-49,610897,0,0,352.48,57.7
1360,Osteoarthritis,CHE,2019,BTSX,YEARS45-49,610897,0,0,2044.9,334.74
1370,Gout,CHE,2019,BTSX,YEARS45-49,610897,0,0,171.03,28
1280,Benign prostatic hyperplasia,CHE,2019,BTSX,YEARS45-49,610897,0,0,51.48,8.43
1290,Urolithiasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,56.63,9.27
1310,Infertility,CHE,2019,BTSX,YEARS45-49,610897,0,0,83.26,13.63
1320,Gynecological diseases,CHE,2019,BTSX,YEARS45-49,610897,0,0,5982.15,979.24
890,Eating disorders,CHE,2019,BTSX,YEARS45-49,610897,0,0,467.07,76.46
900,Autism and Asperger syndrome,CHE,2019,BTSX,YEARS45-49,610897,0,0,478.08,78.26
910,Childhood behavioural disorders,CHE,2019,BTSX,YEARS45-49,610897,0,0,47.73,7.81
920,Idiopathic intellectual disability,CHE,2019,BTSX,YEARS45-49,610897,0,0,159.18,26.06
990,Migraine,CHE,2019,BTSX,YEARS45-49,610897,0,0,3403.32,557.1
1000,Non-migraine headache,CHE,2019,BTSX,YEARS45-49,610897,0,0,686.93,112.45
1030,Glaucoma,CHE,2019,BTSX,YEARS45-49,610897,0,0,21.62,3.54
1040,Cataracts,CHE,2019,BTSX,YEARS45-49,610897,0,0,80.82,13.23
1050,Uncorrected refractive errors,CHE,2019,BTSX,YEARS45-49,610897,0,0,1591.54,260.53
1060,Macular degeneration,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
1070,Other vision loss,CHE,2019,BTSX,YEARS45-49,610897,0,0,153.78,25.17
1080,Other hearing loss,CHE,2019,BTSX,YEARS45-49,610897,0,0,1144.14,187.29
830,Depressive disorders,CHE,2019,BTSX,YEARS45-49,610897,0,0,6044.08,989.38
811,Thalassaemias,CHE,2019,BTSX,YEARS45-49,610897,0,0,10.79,1.77
560,Iodine deficiency,CHE,2019,BTSX,YEARS45-49,610897,0,0,52.83,8.65
570,Vitamin A deficiency,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
580,Iron-deficiency anaemia,CHE,2019,BTSX,YEARS45-49,610897,0,0,182.53,29.88
300,Dengue,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
310,Trachoma,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
315,Yellow fever,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
320,Rabies,CHE,2019,BTSX,YEARS45-49,610897,0.01,0,0.57,0.09
340,Ascariasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
350,Trichuriasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
360,Hookworm disease,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
362,Food-bourne trematodes,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
365,Leprosy,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
50,Syphilis,CHE,2019,BTSX,YEARS45-49,610897,0,0,2.77,0.45
60,Chlamydia,CHE,2019,BTSX,YEARS45-49,610897,0,0,11.25,1.84
70,Gonorrhoea,CHE,2019,BTSX,YEARS45-49,610897,0,0,3,0.49
80,Trichomoniasis,CHE,2019,BTSX,YEARS45-49,610897,0,0,11.79,1.93
85,Genital herpes,CHE,2019,BTSX,YEARS45-49,610897,0,0,26.81,4.39
490,Neonatal conditions,CHE,2019,BTSX,YEARS45-49,610897,0,0,938.82,153.68
400,Upper respiratory infections,CHE,2019,BTSX,YEARS45-49,610897,0,0,442.81,72.49
410,Otitis media,CHE,2019,BTSX,YEARS45-49,610897,0,0,103.49,16.94
205,Acute hepatitis E,CHE,2019,BTSX,YEARS45-49,610897,0,0,0.67,0.11
220,Malaria,CHE,2019,BTSX,YEARS45-49,610897,0,0,0,0
