Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1120,Hypertensive heart disease,CHE,2010,BTSX,YEARS55-59,480608,5.26,1.09,190.59,39.66
1620,Interpersonal violence,CHE,2010,BTSX,YEARS55-59,480608,3.27,0.68,307.52,63.99
840,Bipolar disorder,CHE,2010,BTSX,YEARS55-59,480608,3.16,0.66,1457.38,303.24
100,HIV/AIDS,CHE,2010,BTSX,YEARS55-59,480608,3.16,0.66,235.62,49.03
920,Idiopathic intellectual disability,CHE,2010,BTSX,YEARS55-59,480608,3.1,0.65,227.78,47.39
970,Epilepsy,CHE,2010,BTSX,YEARS55-59,480608,3.12,0.65,423.68,88.16
1248,Pancreatitis,CHE,2010,BTSX,YEARS55-59,480608,3.14,0.65,128.46,26.73
1244,Inflammatory bowel disease,CHE,2010,BTSX,YEARS55-59,480608,3.12,0.65,265.99,55.34
1190,Asthma,CHE,2010,BTSX,YEARS55-59,480608,3.12,0.65,1578.81,328.5
1220,Peptic ulcer disease,CHE,2010,BTSX,YEARS55-59,480608,3.12,0.65,124.81,25.97
1575,Exposure to mechanical forces,CHE,2010,BTSX,YEARS55-59,480608,2.97,0.62,1552.37,323
754,Thyroid cancer,CHE,2010,BTSX,YEARS55-59,480608,2.12,0.44,98.36,20.47
30,Tuberculosis,CHE,2010,BTSX,YEARS55-59,480608,2.06,0.43,73.75,15.35
1350,Rheumatoid arthritis,CHE,2010,BTSX,YEARS55-59,480608,2.08,0.43,519.23,108.04
960,Parkinson disease,CHE,2010,BTSX,YEARS55-59,480608,2.07,0.43,166.79,34.7
1560,"Fire, heat and hot substances",CHE,2010,BTSX,YEARS55-59,480608,2,0.42,369.34,76.85
1570,Drowning,CHE,2010,BTSX,YEARS55-59,480608,2,0.42,72.57,15.1
50,Syphilis,CHE,2010,BTSX,YEARS55-59,480608,1.05,0.22,37.74,7.85
200,Acute hepatitis C,CHE,2010,BTSX,YEARS55-59,480608,1.05,0.22,35.48,7.38
1246,Gallbladder and biliary diseases,CHE,2010,BTSX,YEARS55-59,480608,1.03,0.21,479.01,99.67
1580,Natural disasters,CHE,2010,BTSX,YEARS55-59,480608,0.99,0.21,37,7.7
295,Echinococcosis,CHE,2010,BTSX,YEARS55-59,480608,0.92,0.19,30.79,6.41
812,Sickle cell disorders and trait,CHE,2010,BTSX,YEARS55-59,480608,0.09,0.02,6.75,1.4
1630,Collective violence and legal intervention,CHE,2010,BTSX,YEARS55-59,480608,0.05,0.01,2.31,0.48
1360,Osteoarthritis,CHE,2010,BTSX,YEARS55-59,480608,0,0,3756.14,781.54
1370,Gout,CHE,2010,BTSX,YEARS55-59,480608,0,0,235.19,48.94
1380,Back and neck pain,CHE,2010,BTSX,YEARS55-59,480608,0,0,9809.85,2041.13
1470,Oral conditions,CHE,2010,BTSX,YEARS55-59,480608,0,0,2158.66,449.15
1505,Sudden infant death syndrome,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
1540,Poisonings,CHE,2010,BTSX,YEARS55-59,480608,0,0,43.82,9.12
880,Anxiety disorders,CHE,2010,BTSX,YEARS55-59,480608,0,0,3355.44,698.17
890,Eating disorders,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
900,Autism and Asperger syndrome,CHE,2010,BTSX,YEARS55-59,480608,0,0,343.98,71.57
910,Childhood behavioural disorders,CHE,2010,BTSX,YEARS55-59,480608,0,0,20.75,4.32
990,Migraine,CHE,2010,BTSX,YEARS55-59,480608,0,0,1915.26,398.51
1000,Non-migraine headache,CHE,2010,BTSX,YEARS55-59,480608,0,0,463.57,96.45
1030,Glaucoma,CHE,2010,BTSX,YEARS55-59,480608,0,0,47.6,9.9
1040,Cataracts,CHE,2010,BTSX,YEARS55-59,480608,0,0,169.67,35.3
1050,Uncorrected refractive errors,CHE,2010,BTSX,YEARS55-59,480608,0,0,1792.41,372.95
1060,Macular degeneration,CHE,2010,BTSX,YEARS55-59,480608,0,0,74.76,15.56
1070,Other vision loss,CHE,2010,BTSX,YEARS55-59,480608,0,0,165.24,34.38
1080,Other hearing loss,CHE,2010,BTSX,YEARS55-59,480608,0,0,1840.75,383
1110,Rheumatic heart disease,CHE,2010,BTSX,YEARS55-59,480608,0,0,21.43,4.46
830,Depressive disorders,CHE,2010,BTSX,YEARS55-59,480608,0,0,4584.03,953.8
811,Thalassaemias,CHE,2010,BTSX,YEARS55-59,480608,0,0,9.57,1.99
1280,Benign prostatic hyperplasia,CHE,2010,BTSX,YEARS55-59,480608,0,0,539.22,112.2
1290,Urolithiasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,69.12,14.38
150,Measles,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
160,Tetanus,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
170,Meningitis,CHE,2010,BTSX,YEARS55-59,480608,0,0,8.29,1.72
180,Encephalitis,CHE,2010,BTSX,YEARS55-59,480608,0,0,12.67,2.64
186,Acute hepatitis A,CHE,2010,BTSX,YEARS55-59,480608,0.01,0,9.82,2.04
190,Acute hepatitis B,CHE,2010,BTSX,YEARS55-59,480608,0,0,1.89,0.39
1310,Infertility,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
1320,Gynecological diseases,CHE,2010,BTSX,YEARS55-59,480608,0,0,2911.17,605.73
1330,Skin diseases,CHE,2010,BTSX,YEARS55-59,480608,0,0,959.52,199.65
1240,Appendicitis,CHE,2010,BTSX,YEARS55-59,480608,0,0,10.06,2.09
1241,Gastritis and duodenitis,CHE,2010,BTSX,YEARS55-59,480608,0,0,92.92,19.33
1242,Paralytic ileus and intestinal obstruction,CHE,2010,BTSX,YEARS55-59,480608,0,0,15.18,3.16
205,Acute hepatitis E,CHE,2010,BTSX,YEARS55-59,480608,0,0,0.6,0.12
70,Gonorrhoea,CHE,2010,BTSX,YEARS55-59,480608,0,0,0.39,0.08
80,Trichomoniasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,6.81,1.42
220,Malaria,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
85,Genital herpes,CHE,2010,BTSX,YEARS55-59,480608,0,0,21.57,4.49
230,African trypanosomiasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
240,Chagas disease,CHE,2010,BTSX,YEARS55-59,480608,0,0,0.93,0.19
315,Yellow fever,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
320,Rabies,CHE,2010,BTSX,YEARS55-59,480608,0.02,0,0.62,0.13
742,Testicular cancer,CHE,2010,BTSX,YEARS55-59,480608,0,0,9.2,1.91
340,Ascariasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
350,Trichuriasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
360,Hookworm disease,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
362,Food-bourne trematodes,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
365,Leprosy,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
400,Upper respiratory infections,CHE,2010,BTSX,YEARS55-59,480608,0,0,314.25,65.39
410,Otitis media,CHE,2010,BTSX,YEARS55-59,480608,0,0,75.98,15.81
420,Maternal conditions,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
490,Neonatal conditions,CHE,2010,BTSX,YEARS55-59,480608,0,0,626.05,130.26
550,Protein-energy malnutrition,CHE,2010,BTSX,YEARS55-59,480608,0,0,294.05,61.18
560,Iodine deficiency,CHE,2010,BTSX,YEARS55-59,480608,0,0,36.91,7.68
570,Vitamin A deficiency,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
580,Iron-deficiency anaemia,CHE,2010,BTSX,YEARS55-59,480608,0,0,193.04,40.17
285,Cysticercosis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
300,Dengue,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
310,Trachoma,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
250,Schistosomiasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
260,Leishmaniasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
270,Lymphatic filariasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
280,Onchocerciasis,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
110,Diarrhoeal diseases,CHE,2010,BTSX,YEARS55-59,480608,0,0,108.64,22.6
130,Whooping cough,CHE,2010,BTSX,YEARS55-59,480608,0,0,0.11,0.02
140,Diphtheria,CHE,2010,BTSX,YEARS55-59,480608,0,0,0,0
60,Chlamydia,CHE,2010,BTSX,YEARS55-59,480608,0,0,1.6,0.33
