Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
200,Acute hepatitis C,CHE,2010,BTSX,YEARS50-54,554654,1.03,0.19,39.81,7.18
1560,"Fire, heat and hot substances",CHE,2010,BTSX,YEARS50-54,554654,1.01,0.18,373.85,67.4
295,Echinococcosis,CHE,2010,BTSX,YEARS50-54,554654,0.75,0.14,28.51,5.14
812,Sickle cell disorders and trait,CHE,2010,BTSX,YEARS50-54,554654,0.13,0.02,9.19,1.66
1630,Collective violence and legal intervention,CHE,2010,BTSX,YEARS50-54,554654,0.06,0.01,3.17,0.57
990,Migraine,CHE,2010,BTSX,YEARS50-54,554654,0,0,2588.34,466.66
1000,Non-migraine headache,CHE,2010,BTSX,YEARS50-54,554654,0,0,584.36,105.36
1030,Glaucoma,CHE,2010,BTSX,YEARS50-54,554654,0,0,34.34,6.19
1040,Cataracts,CHE,2010,BTSX,YEARS50-54,554654,0,0,121.69,21.94
1050,Uncorrected refractive errors,CHE,2010,BTSX,YEARS50-54,554654,0,0,1766.94,318.57
1060,Macular degeneration,CHE,2010,BTSX,YEARS50-54,554654,0,0,33.02,5.95
1070,Other vision loss,CHE,2010,BTSX,YEARS50-54,554654,0,0,162.26,29.25
1080,Other hearing loss,CHE,2010,BTSX,YEARS50-54,554654,0,0,1439.93,259.61
1380,Back and neck pain,CHE,2010,BTSX,YEARS50-54,554654,0,0,10773.68,1942.41
1470,Oral conditions,CHE,2010,BTSX,YEARS50-54,554654,0,0,2090.88,376.97
1505,Sudden infant death syndrome,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
1350,Rheumatoid arthritis,CHE,2010,BTSX,YEARS50-54,554654,0,0,403.18,72.69
1360,Osteoarthritis,CHE,2010,BTSX,YEARS50-54,554654,0,0,2967.76,535.07
1280,Benign prostatic hyperplasia,CHE,2010,BTSX,YEARS50-54,554654,0,0,197.65,35.63
1290,Urolithiasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,78.21,14.1
1310,Infertility,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
1320,Gynecological diseases,CHE,2010,BTSX,YEARS50-54,554654,0,0,4348.5,784
1190,Asthma,CHE,2010,BTSX,YEARS50-54,554654,0,0,1593.08,287.22
1220,Peptic ulcer disease,CHE,2010,BTSX,YEARS50-54,554654,0,0,21.84,3.94
1240,Appendicitis,CHE,2010,BTSX,YEARS50-54,554654,0,0,13.38,2.41
1241,Gastritis and duodenitis,CHE,2010,BTSX,YEARS50-54,554654,0,0,102.07,18.4
830,Depressive disorders,CHE,2010,BTSX,YEARS50-54,554654,0,0,5434.39,979.78
880,Anxiety disorders,CHE,2010,BTSX,YEARS50-54,554654,0,0,3871.34,697.97
890,Eating disorders,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
900,Autism and Asperger syndrome,CHE,2010,BTSX,YEARS50-54,554654,0,0,416.69,75.13
910,Childhood behavioural disorders,CHE,2010,BTSX,YEARS50-54,554654,0,0,33.93,6.12
811,Thalassaemias,CHE,2010,BTSX,YEARS50-54,554654,0,0,11.51,2.08
742,Testicular cancer,CHE,2010,BTSX,YEARS50-54,554654,0,0,11.77,2.12
400,Upper respiratory infections,CHE,2010,BTSX,YEARS50-54,554654,0,0,381.13,68.71
410,Otitis media,CHE,2010,BTSX,YEARS50-54,554654,0,0,100.71,18.16
420,Maternal conditions,CHE,2010,BTSX,YEARS50-54,554654,0,0,0.1,0.02
490,Neonatal conditions,CHE,2010,BTSX,YEARS50-54,554654,0,0,782.43,141.07
550,Protein-energy malnutrition,CHE,2010,BTSX,YEARS50-54,554654,0,0,323.87,58.39
560,Iodine deficiency,CHE,2010,BTSX,YEARS50-54,554654,0,0,45.33,8.17
570,Vitamin A deficiency,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
580,Iron-deficiency anaemia,CHE,2010,BTSX,YEARS50-54,554654,0,0,205.19,36.99
180,Encephalitis,CHE,2010,BTSX,YEARS50-54,554654,0,0,13.76,2.48
186,Acute hepatitis A,CHE,2010,BTSX,YEARS50-54,554654,0.02,0,12.41,2.24
300,Dengue,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
310,Trachoma,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
315,Yellow fever,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
320,Rabies,CHE,2010,BTSX,YEARS50-54,554654,0.01,0,0.56,0.1
340,Ascariasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
350,Trichuriasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
360,Hookworm disease,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
362,Food-bourne trematodes,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
365,Leprosy,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
205,Acute hepatitis E,CHE,2010,BTSX,YEARS50-54,554654,0.01,0,0.97,0.17
220,Malaria,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
230,African trypanosomiasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
240,Chagas disease,CHE,2010,BTSX,YEARS50-54,554654,0,0,0.96,0.17
250,Schistosomiasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
260,Leishmaniasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
270,Lymphatic filariasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
280,Onchocerciasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
285,Cysticercosis,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
60,Chlamydia,CHE,2010,BTSX,YEARS50-54,554654,0,0,3.47,0.63
70,Gonorrhoea,CHE,2010,BTSX,YEARS50-54,554654,0,0,0.82,0.15
80,Trichomoniasis,CHE,2010,BTSX,YEARS50-54,554654,0,0,8.73,1.57
85,Genital herpes,CHE,2010,BTSX,YEARS50-54,554654,0,0,25.02,4.51
110,Diarrhoeal diseases,CHE,2010,BTSX,YEARS50-54,554654,0,0,134.36,24.22
130,Whooping cough,CHE,2010,BTSX,YEARS50-54,554654,0,0,0.09,0.02
140,Diphtheria,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
150,Measles,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
160,Tetanus,CHE,2010,BTSX,YEARS50-54,554654,0,0,0,0
