Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
110,Diarrhoeal diseases,CHE,2015,BTSX,YEARS45-49,675935,0,0,169.87,25.13
130,Whooping cough,CHE,2015,BTSX,YEARS45-49,675935,0,0,0.08,0.01
140,Diphtheria,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
150,Measles,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
160,Tetanus,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
170,Meningitis,CHE,2015,BTSX,YEARS45-49,675935,0,0,12.81,1.9
180,Encephalitis,CHE,2015,BTSX,YEARS45-49,675935,0,0,15.23,2.25
186,Acute hepatitis A,CHE,2015,BTSX,YEARS45-49,675935,0.01,0,15.16,2.24
190,Acute hepatitis B,CHE,2015,BTSX,YEARS45-49,675935,0,0,3.76,0.56
1360,Osteoarthritis,CHE,2015,BTSX,YEARS45-49,675935,0,0,2243.32,331.88
1505,Sudden infant death syndrome,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
1240,Appendicitis,CHE,2015,BTSX,YEARS45-49,675935,0,0,18.69,2.77
1246,Gallbladder and biliary diseases,CHE,2015,BTSX,YEARS45-49,675935,0,0,415.44,61.46
1370,Gout,CHE,2015,BTSX,YEARS45-49,675935,0,0,186.25,27.55
1380,Back and neck pain,CHE,2015,BTSX,YEARS45-49,675935,0,0,12118.54,1792.86
1280,Benign prostatic hyperplasia,CHE,2015,BTSX,YEARS45-49,675935,0,0,56.99,8.43
1290,Urolithiasis,CHE,2015,BTSX,YEARS45-49,675935,0,0,81.29,12.03
1310,Infertility,CHE,2015,BTSX,YEARS45-49,675935,0,0,84.44,12.49
1320,Gynecological diseases,CHE,2015,BTSX,YEARS45-49,675935,0,0,6519.23,964.48
990,Migraine,CHE,2015,BTSX,YEARS45-49,675935,0,0,3695.36,546.7
1000,Non-migraine headache,CHE,2015,BTSX,YEARS45-49,675935,0,0,749.65,110.91
1030,Glaucoma,CHE,2015,BTSX,YEARS45-49,675935,0,0,24.37,3.61
1040,Cataracts,CHE,2015,BTSX,YEARS45-49,675935,0,0,88.91,13.15
1050,Uncorrected refractive errors,CHE,2015,BTSX,YEARS45-49,675935,0,0,1775.03,262.6
1060,Macular degeneration,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
1070,Other vision loss,CHE,2015,BTSX,YEARS45-49,675935,0,0,172.79,25.56
1080,Other hearing loss,CHE,2015,BTSX,YEARS45-49,675935,0,0,1256.75,185.93
830,Depressive disorders,CHE,2015,BTSX,YEARS45-49,675935,0,0,6657.56,984.94
890,Eating disorders,CHE,2015,BTSX,YEARS45-49,675935,0,0,510.9,75.58
900,Autism and Asperger syndrome,CHE,2015,BTSX,YEARS45-49,675935,0,0,525.32,77.72
910,Childhood behavioural disorders,CHE,2015,BTSX,YEARS45-49,675935,0,0,52.68,7.79
920,Idiopathic intellectual disability,CHE,2015,BTSX,YEARS45-49,675935,0,0,176.46,26.11
753,Larynx cancer,CHE,2015,BTSX,YEARS45-49,675935,0,0,7.75,1.15
811,Thalassaemias,CHE,2015,BTSX,YEARS45-49,675935,0,0,11.97,1.77
400,Upper respiratory infections,CHE,2015,BTSX,YEARS45-49,675935,0,0,481.51,71.24
410,Otitis media,CHE,2015,BTSX,YEARS45-49,675935,0,0,115.45,17.08
300,Dengue,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
310,Trachoma,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
315,Yellow fever,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
320,Rabies,CHE,2015,BTSX,YEARS45-49,675935,0.02,0,0.66,0.1
340,Ascariasis,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
350,Trichuriasis,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
360,Hookworm disease,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
362,Food-bourne trematodes,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
365,Leprosy,CHE,2015,BTSX,YEARS45-49,675935,0,0,0,0
